ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
53,Metz,Open de Moselle,9/19/19,ATP250,Indoor,Hard,2nd Round,3,Tsonga J.W.,Herbert P.H.,61,55,955,1003,6,3,6,4,,,,,,,2,0,Completed,1.36,3,1.4,3.23,1.41,3.3,1.36,3.09
53,Metz,Open de Moselle,9/19/19,ATP250,Indoor,Hard,2nd Round,3,Basilashvili N.,Maden Y.,17,129,1895,429,6,2,7,6,,,,,,,2,0,Completed,1.57,2.25,1.55,2.64,1.67,2.64,1.58,2.36
53,Metz,Open de Moselle,9/20/19,ATP250,Indoor,Hard,Quarterfinals,3,Bedene A.,Carreno Busta P.,76,62,765,897,6,4,7,5,,,,,,,2,0,Completed,2.62,1.5,2.58,1.58,2.65,1.63,2.58,1.5
53,Metz,Open de Moselle,9/20/19,ATP250,Indoor,Hard,Quarterfinals,3,Paire B.,Barrere G.,23,98,1508,558,7,6,6,4,,,,,,,2,0,Completed,1.53,2.5,1.64,2.45,1.65,2.75,1.56,2.43
53,Metz,Open de Moselle,9/20/19,ATP250,Indoor,Hard,Quarterfinals,3,Pouille L.,Krajinovic F.,26,49,1430,1018,4,6,7,5,6,2,,,,,2,1,Completed,1.66,2.2,1.68,2.35,1.72,2.35,1.66,2.22
53,Metz,Open de Moselle,9/20/19,ATP250,Indoor,Hard,Quarterfinals,3,Tsonga J.W.,Basilashvili N.,61,17,955,1895,5,7,6,3,4,1,,,,,1,1,Retired,1.5,2.62,1.53,2.73,1.55,2.75,1.5,2.59
53,Metz,Open de Moselle,9/21/19,ATP250,Indoor,Hard,Semifinals,3,Bedene A.,Paire B.,76,23,765,1508,4,6,6,1,6,2,,,,,2,1,Completed,1.9,1.9,1.94,1.98,1.96,2,1.86,1.93
53,Metz,Open de Moselle,9/21/19,ATP250,Indoor,Hard,Semifinals,3,Tsonga J.W.,Pouille L.,61,26,955,1430,7,6,7,6,,,,,,,2,0,Completed,1.72,2.1,1.7,2.31,1.73,2.43,1.67,2.2
53,Metz,Open de Moselle,9/22/19,ATP250,Indoor,Hard,The Final,3,Tsonga J.W.,Bedene A.,61,76,955,765,6,7,3,4,,,,,,,0,1,Completed,1.4,3,1.41,3.22,1.42,3.25,1.38,3.03
54,St. Petersburg,St. Petersburg Open,9/16/19,ATP250,Indoor,Hard,1st Round,3,Mannarino A.,Travaglia S.,59,80,961,666,7,5,6,2,,,,,,,2,0,Completed,1.44,2.62,1.47,2.85,1.56,2.9,1.46,2.67
54,St. Petersburg,St. Petersburg Open,9/16/19,ATP250,Indoor,Hard,1st Round,3,Kukushkin M.,Sinner J.,57,127,996,429,6,3,7,6,,,,,,,2,0,Completed,1.61,2.2,1.61,2.46,1.67,2.5,1.61,2.31
54,St. Petersburg,St. Petersburg Open,9/17/19,ATP250,Indoor,Hard,1st Round,3,Dzumhur D.,Tipsarevic J.,86,250,605,180,7,5,3,6,3,1,,,,,1,1,Retired,1.36,3,1.4,3.18,1.42,3.74,1.37,3.07
54,St. Petersburg,St. Petersburg Open,9/17/19,ATP250,Indoor,Hard,1st Round,3,Carballes Baena R.,Klizan M.,77,90,757,604,6,2,7,5,,,,,,,2,0,Completed,2,1.72,2.08,1.82,2.13,1.85,2.05,1.76
54,St. Petersburg,St. Petersburg Open,9/17/19,ATP250,Indoor,Hard,1st Round,3,Gerasimov E.,Rosol L.,119,145,468,374,7,5,6,2,,,,,,,2,0,Completed,1.53,2.37,1.47,2.85,1.56,2.97,1.48,2.63
54,St. Petersburg,St. Petersburg Open,9/17/19,ATP250,Indoor,Hard,1st Round,3,Donskoy E.,Viola M.,118,218,468,228,6,2,6,1,,,,,,,2,0,Completed,1.3,3.4,1.34,3.51,1.34,3.75,1.3,3.44
54,St. Petersburg,St. Petersburg Open,9/17/19,ATP250,Indoor,Hard,1st Round,3,Berankis R.,Sela D.,63,146,892,373,6,3,6,0,,,,,,,2,0,Completed,1.3,3.4,1.33,3.59,1.38,3.72,1.32,3.33
54,St. Petersburg,St. Petersburg Open,9/17/19,ATP250,Indoor,Hard,1st Round,3,Rublev A.,Ivashka I.,38,135,1236,411,4,6,6,0,6,4,,,,,2,1,Completed,1.33,3.25,1.37,3.33,1.38,3.64,1.34,3.2
54,St. Petersburg,St. Petersburg Open,9/18/19,ATP250,Indoor,Hard,1st Round,3,Sousa J.,Kovalik J.,64,206,891,237,6,2,6,3,,,,,,,2,0,Completed,1.33,3.25,1.33,3.57,1.35,3.8,1.3,3.46
54,St. Petersburg,St. Petersburg Open,9/18/19,ATP250,Indoor,Hard,1st Round,3,Fucsovics M.,Vatutin A.,66,197,885,248,7,5,6,1,,,,,,,2,0,Completed,1.4,2.75,1.46,2.9,1.47,3,1.42,2.83
54,St. Petersburg,St. Petersburg Open,9/18/19,ATP250,Indoor,Hard,1st Round,3,Caruso S.,Fabbiano T.,114,92,489,599,2,6,6,3,6,3,,,,,2,1,Completed,2.2,1.61,2.33,1.66,2.45,1.67,2.3,1.61
54,St. Petersburg,St. Petersburg Open,9/18/19,ATP250,Indoor,Hard,1st Round,3,Ruud C.,Bublik A.,60,70,955,860,6,7,6,4,6,2,,,,,2,1,Completed,2.1,1.66,1.99,1.9,2.23,1.91,2.02,1.79
54,St. Petersburg,St. Petersburg Open,9/18/19,ATP250,Indoor,Hard,2nd Round,3,Kukushkin M.,Dzumhur D.,57,86,996,605,7,6,6,2,,,,,,,2,0,Completed,1.57,2.25,1.65,2.38,1.69,2.5,1.62,2.29
54,St. Petersburg,St. Petersburg Open,9/18/19,ATP250,Indoor,Hard,2nd Round,3,Gerasimov E.,Mannarino A.,119,59,468,961,6,3,6,1,,,,,,,2,0,Completed,2.1,1.66,2.3,1.69,2.47,1.8,2.16,1.69
54,St. Petersburg,St. Petersburg Open,9/19/19,ATP250,Indoor,Hard,2nd Round,3,Coric B.,Fucsovics M.,15,66,2025,885,6,7,7,5,3,0,,,,,1,1,Retired,1.61,2.2,1.83,2.08,1.83,2.31,1.7,2.15
54,St. Petersburg,St. Petersburg Open,9/19/19,ATP250,Indoor,Hard,2nd Round,3,Ruud C.,Caruso S.,60,114,955,489,6,3,6,4,,,,,,,2,0,Completed,1.4,2.75,1.5,2.8,1.51,2.9,1.44,2.75
54,St. Petersburg,St. Petersburg Open,9/19/19,ATP250,Indoor,Hard,2nd Round,3,Berrettini M.,Carballes Baena R.,13,77,2245,757,6,1,6,2,,,,,,,2,0,Completed,1.22,4,1.25,4.5,1.25,4.8,1.22,4.24
54,St. Petersburg,St. Petersburg Open,9/19/19,ATP250,Indoor,Hard,2nd Round,3,Sousa J.,Khachanov K.,64,9,891,2810,7,6,6,4,,,,,,,2,0,Completed,3,1.36,3.16,1.41,3.3,1.43,3.03,1.38
54,St. Petersburg,St. Petersburg Open,9/19/19,ATP250,Indoor,Hard,2nd Round,3,Medvedev D.,Donskoy E.,4,118,5235,468,7,5,6,3,,,,,,,2,0,Completed,1.11,6.5,1.12,7.69,1.14,8,1.1,6.82
54,St. Petersburg,St. Petersburg Open,9/19/19,ATP250,Indoor,Hard,2nd Round,3,Rublev A.,Berankis R.,38,63,1236,892,6,4,6,7,6,1,,,,,2,1,Completed,1.4,2.75,1.49,2.82,1.51,3.12,1.44,2.76
54,St. Petersburg,St. Petersburg Open,9/20/19,ATP250,Indoor,Hard,Quarterfinals,3,Coric B.,Ruud C.,15,60,2025,955,3,6,7,5,6,3,,,,,2,1,Completed,1.61,2.3,1.66,2.39,1.66,2.45,1.59,2.35
54,St. Petersburg,St. Petersburg Open,9/20/19,ATP250,Indoor,Hard,Quarterfinals,3,Sousa J.,Kukushkin M.,64,57,891,996,7,6,6,2,,,,,,,2,0,Completed,1.8,2,1.89,2.03,1.91,2.05,1.83,1.97
54,St. Petersburg,St. Petersburg Open,9/20/19,ATP250,Indoor,Hard,Quarterfinals,3,Gerasimov E.,Berrettini M.,119,13,468,2245,7,6,7,6,,,,,,,2,0,Completed,3.75,1.28,3.88,1.31,3.88,1.33,3.56,1.29
54,St. Petersburg,St. Petersburg Open,9/20/19,ATP250,Indoor,Hard,Quarterfinals,3,Medvedev D.,Rublev A.,4,38,5235,1236,6,4,7,5,,,,,,,2,0,Completed,1.25,4,1.28,4.16,1.29,4.4,1.24,4.01
54,St. Petersburg,St. Petersburg Open,9/21/19,ATP250,Indoor,Hard,Semifinals,3,Coric B.,Sousa J.,15,64,2025,891,3,6,7,6,6,1,,,,,2,1,Completed,1.8,2,1.92,2,1.95,2.1,1.82,1.99
54,St. Petersburg,St. Petersburg Open,9/21/19,ATP250,Indoor,Hard,Semifinals,3,Medvedev D.,Gerasimov E.,4,119,5235,468,7,5,7,5,,,,,,,2,0,Completed,1.14,5.5,1.16,6.3,1.17,6.35,1.14,5.61
54,St. Petersburg,St. Petersburg Open,9/22/19,ATP250,Indoor,Hard,The Final,3,Medvedev D.,Coric B.,4,15,5235,2025,6,3,6,1,,,,,,,2,0,Completed,1.22,4.33,1.21,5.26,1.24,5.26,1.2,4.54
55,Chengdu,Chengdu Open,9/23/19,ATP250,Outdoor,Hard,1st Round,3,Garin C.,Edmund K.,33,32,1297,1325,6,3,6,2,,,,,,,2,0,Completed,2.75,1.4,3.17,1.4,3.2,1.44,2.97,1.39
55,Chengdu,Chengdu Open,9/23/19,ATP250,Outdoor,Hard,1st Round,3,Klahn B.,Jung J.,97,132,566,417,4,6,6,3,7,6,,,,,2,1,Completed,1.57,2.25,1.56,2.59,1.66,2.65,1.55,2.42
55,Chengdu,Chengdu Open,9/23/19,ATP250,Outdoor,Hard,1st Round,3,Evans D.,Bai Y.,48,222,1038,215,6,3,4,6,7,6,,,,,2,1,Completed,1.14,5.5,1.16,6.05,1.18,6.1,1.14,5.46
55,Chengdu,Chengdu Open,9/24/19,ATP250,Outdoor,Hard,1st Round,3,Carreno Busta P.,Albot R.,63,42,942,1087,6,3,6,4,,,,,,,2,0,Completed,1.53,2.37,1.6,2.49,1.55,2.5,1.54,2.42
55,Chengdu,Chengdu Open,9/24/19,ATP250,Outdoor,Hard,1st Round,3,Lajovic D.,Londero J.I.,29,57,1396,997,6,2,4,6,6,4,,,,,2,1,Completed,1.66,2.1,1.69,2.28,1.72,2.34,1.67,2.19
55,Chengdu,Chengdu Open,9/24/19,ATP250,Outdoor,Hard,1st Round,3,Verdasco F.,Popyrin A.,35,90,1265,592,6,2,7,5,,,,,,,2,0,Completed,1.72,2,1.76,2.17,1.88,2.2,1.73,2.1
55,Chengdu,Chengdu Open,9/24/19,ATP250,Outdoor,Hard,1st Round,3,Harris L.,Fucsovics M.,111,66,510,885,4,6,6,4,6,2,,,,,2,1,Completed,,,,,,,,
55,Chengdu,Chengdu Open,9/24/19,ATP250,Outdoor,Hard,1st Round,3,Gerasimov E.,Li Z.,98,234,565,205,4,6,6,2,6,3,,,,,2,1,Completed,1.28,3.5,1.31,3.74,1.32,4.2,1.28,3.61
55,Chengdu,Chengdu Open,9/25/19,ATP250,Outdoor,Hard,1st Round,3,Sousa J.,Chung H.,62,145,961,383,1,6,6,3,6,4,,,,,2,1,Completed,2.5,1.5,2.33,1.67,2.75,1.67,2.48,1.54
55,Chengdu,Chengdu Open,9/25/19,ATP250,Outdoor,Hard,1st Round,3,Thompson J.,Pospisil V.,54,223,1008,214,6,3,3,6,7,5,,,,,2,1,Completed,1.61,2.2,1.78,2.14,1.8,2.27,1.72,2.1
55,Chengdu,Chengdu Open,9/25/19,ATP250,Outdoor,Hard,1st Round,3,Bublik A.,Fritz T.,71,30,860,1385,4,6,7,5,7,5,,,,,2,1,Completed,3,1.36,3.4,1.36,3.52,1.4,3.15,1.35
55,Chengdu,Chengdu Open,9/25/19,ATP250,Outdoor,Hard,1st Round,3,Shapovalov D.,Berankis R.,34,70,1285,867,6,4,6,3,,,,,,,2,0,Completed,1.36,3,1.39,3.24,1.45,3.44,1.38,3.03
55,Chengdu,Chengdu Open,9/26/19,ATP250,Outdoor,Hard,2nd Round,3,Dimitrov G.,Evans D.,26,48,1432,1038,7,5,7,5,,,,,,,2,0,Completed,1.44,2.62,1.55,2.64,1.56,2.71,1.5,2.56
55,Chengdu,Chengdu Open,9/26/19,ATP250,Outdoor,Hard,2nd Round,3,Carreno Busta P.,Paire B.,63,23,942,1553,6,3,3,6,6,3,,,,,2,1,Completed,1.44,2.62,1.55,2.64,1.56,2.75,1.49,2.58
55,Chengdu,Chengdu Open,9/26/19,ATP250,Outdoor,Hard,2nd Round,3,Garin C.,Verdasco F.,33,35,1297,1265,6,3,3,6,6,3,,,,,2,1,Completed,2.37,1.53,2.64,1.55,2.64,1.67,2.47,1.54
55,Chengdu,Chengdu Open,9/26/19,ATP250,Outdoor,Hard,2nd Round,3,Shapovalov D.,Klahn B.,34,97,1285,566,3,6,6,3,7,6,,,,,2,1,Completed,1.25,3.75,1.27,4.24,1.29,4.26,1.25,3.9
55,Chengdu,Chengdu Open,9/26/19,ATP250,Outdoor,Hard,2nd Round,3,Sousa J.,Auger-Aliassime F.,62,20,961,1725,6,4,6,7,6,4,,,,,2,1,Completed,2,1.72,2.03,1.88,2.12,1.88,2.03,1.78
55,Chengdu,Chengdu Open,9/26/19,ATP250,Outdoor,Hard,2nd Round,3,Bublik A.,Thompson J.,71,54,860,1008,6,4,7,5,,,,,,,2,0,Completed,2.37,1.53,2.5,1.6,2.5,1.65,2.37,1.57
55,Chengdu,Chengdu Open,9/26/19,ATP250,Outdoor,Hard,2nd Round,3,Harris L.,Lajovic D.,111,29,510,1396,6,3,6,3,,,,,,,2,0,Completed,2.25,1.57,2.37,1.66,2.5,1.67,2.29,1.62
55,Chengdu,Chengdu Open,9/26/19,ATP250,Outdoor,Hard,2nd Round,3,Gerasimov E.,Isner J.,98,19,565,1805,6,7,7,6,7,6,,,,,2,1,Completed,2.5,1.5,2.46,1.62,2.65,1.62,2.52,1.52
55,Chengdu,Chengdu Open,9/27/19,ATP250,Outdoor,Hard,Quarterfinals,3,Bublik A.,Dimitrov G.,71,26,860,1432,5,7,7,6,7,6,,,,,2,1,Completed,3.5,1.3,3.69,1.34,3.95,1.36,3.59,1.29
55,Chengdu,Chengdu Open,9/27/19,ATP250,Outdoor,Hard,Quarterfinals,3,Harris L.,Sousa J.,111,62,510,961,6,7,6,3,6,4,,,,,2,1,Completed,2.62,1.5,2.67,1.55,2.85,1.55,2.62,1.49
55,Chengdu,Chengdu Open,9/27/19,ATP250,Outdoor,Hard,Quarterfinals,3,Shapovalov D.,Gerasimov E.,34,98,1285,565,6,4,3,6,6,3,,,,,2,1,Completed,1.44,2.75,1.57,2.6,1.59,2.78,1.5,2.59
55,Chengdu,Chengdu Open,9/27/19,ATP250,Outdoor,Hard,Quarterfinals,3,Carreno Busta P.,Garin C.,63,33,942,1297,7,5,6,2,,,,,,,2,0,Completed,1.44,2.75,1.45,3.02,1.47,3.02,1.43,2.81
55,Chengdu,Chengdu Open,9/28/19,ATP250,Outdoor,Hard,Semifinals,3,Bublik A.,Harris L.,71,111,860,510,7,6,6,4,,,,,,,2,0,Completed,1.8,2,1.84,2.1,1.85,2.14,1.76,2.05
55,Chengdu,Chengdu Open,9/28/19,ATP250,Outdoor,Hard,Semifinals,3,Carreno Busta P.,Shapovalov D.,63,34,942,1285,6,3,6,4,,,,,,,2,0,Completed,2,1.8,2.13,1.82,2.13,1.85,2.04,1.78
55,Chengdu,Chengdu Open,9/29/19,ATP250,Outdoor,Hard,The Final,3,Carreno Busta P.,Bublik A.,63,71,942,860,6,7,6,4,7,6,,,,,2,1,Completed,1.4,3,1.41,3.2,1.47,3.25,1.4,2.94
56,Zhuhai,Zhuhai Open,9/23/19,ATP250,Outdoor,Hard,1st Round,3,Norrie C.,Gojowczyk P.,68,92,880,590,6,1,6,4,,,,,,,2,0,Completed,1.53,2.37,1.53,2.67,1.58,2.75,1.51,2.53
56,Zhuhai,Zhuhai Open,9/23/19,ATP250,Outdoor,Hard,1st Round,3,Ramos-Vinolas A.,Nishioka Y.,46,60,1050,981,6,2,6,1,,,,,,,2,0,Completed,2.75,1.4,2.52,1.58,2.86,1.6,2.54,1.52
56,Zhuhai,Zhuhai Open,9/23/19,ATP250,Outdoor,Hard,1st Round,3,Wu D.,Ito T.,339,141,116,401,3,6,6,3,7,5,,,,,2,1,Completed,2.37,1.53,2.52,1.58,2.55,1.65,2.4,1.57
56,Zhuhai,Zhuhai Open,9/23/19,ATP250,Outdoor,Hard,1st Round,3,Mannarino A.,Zhang Ze.,61,333,971,121,7,6,7,5,,,,,,,2,0,Completed,1.28,3.5,1.36,3.37,1.37,4,1.31,3.43
56,Zhuhai,Zhuhai Open,9/24/19,ATP250,Outdoor,Hard,1st Round,3,Andujar P.,Johnson S.,53,94,1012,575,2,6,6,2,6,1,,,,,2,1,Completed,2.37,1.53,2.3,1.68,2.5,1.69,2.32,1.6
56,Zhuhai,Zhuhai Open,9/24/19,ATP250,Outdoor,Hard,1st Round,3,Kecmanovic M.,Ruud C.,50,59,1029,983,6,2,,,,,,,,,1,0,Retired,1.61,2.2,1.74,2.2,1.74,2.52,1.67,2.19
56,Zhuhai,Zhuhai Open,9/24/19,ATP250,Outdoor,Hard,1st Round,3,Zhang Zh.,Koepfer D.,224,85,213,614,7,5,6,2,,,,,,,2,0,Completed,3.5,1.28,3.37,1.36,4,1.37,3.43,1.31
56,Zhuhai,Zhuhai Open,9/24/19,ATP250,Outdoor,Hard,1st Round,3,Dzumhur D.,Cecchinato M.,93,67,586,880,5,7,6,4,6,2,,,,,2,1,Completed,1.4,2.75,1.44,2.99,1.63,3,1.42,2.84
56,Zhuhai,Zhuhai Open,9/24/19,ATP250,Outdoor,Hard,1st Round,3,De Minaur A.,Millman J.,31,79,1360,691,6,1,6,3,,,,,,,2,0,Completed,1.44,2.62,1.52,2.69,1.52,2.91,1.48,2.64
56,Zhuhai,Zhuhai Open,9/24/19,ATP250,Outdoor,Hard,1st Round,3,Murray A.,Sandgren T.,413,69,82,871,6,3,6,7,6,1,,,,,2,1,Completed,1.66,2.1,1.67,2.32,1.76,2.36,1.66,2.2
56,Zhuhai,Zhuhai Open,9/25/19,ATP250,Outdoor,Hard,1st Round,3,Kwon S.W.,Pouille L.,91,24,592,1520,7,6,6,2,,,,,,,2,0,Completed,2.25,1.57,2.41,1.63,2.41,1.67,2.34,1.59
56,Zhuhai,Zhuhai Open,9/25/19,ATP250,Outdoor,Hard,1st Round,3,Seppi A.,Kyrgios N.,74,27,795,1430,7,6,6,1,,,,,,,2,0,Completed,2.25,1.57,2.67,1.53,2.67,1.63,2.49,1.53
56,Zhuhai,Zhuhai Open,9/25/19,ATP250,Outdoor,Hard,2nd Round,3,Ramos-Vinolas A.,Kecmanovic M.,46,50,1050,1029,7,6,6,3,,,,,,,2,0,Completed,2.2,1.61,2.4,1.65,2.4,1.74,2.28,1.62
56,Zhuhai,Zhuhai Open,9/25/19,ATP250,Outdoor,Hard,2nd Round,3,Monfils G.,Norrie C.,12,68,2330,880,5,7,6,3,6,4,,,,,2,1,Completed,1.25,3.75,1.33,3.69,1.33,4,1.29,3.52
56,Zhuhai,Zhuhai Open,9/26/19,ATP250,Outdoor,Hard,2nd Round,3,Seppi A.,Zhang Zh.,74,224,795,213,7,6,4,6,7,6,,,,,2,1,Completed,1.36,3,1.4,3.23,1.42,6.1,1.37,3.14
56,Zhuhai,Zhuhai Open,9/26/19,ATP250,Outdoor,Hard,2nd Round,3,Dzumhur D.,Kwon S.W.,93,91,586,592,7,6,6,2,,,,,,,2,0,Completed,2.25,1.57,2.17,1.78,2.35,1.78,2.27,1.63
56,Zhuhai,Zhuhai Open,9/26/19,ATP250,Outdoor,Hard,2nd Round,3,Bautista Agut R.,Andujar P.,10,53,2530,1012,7,5,7,5,,,,,,,2,0,Completed,1.2,4.33,1.29,4.05,1.29,4.5,1.24,4.06
56,Zhuhai,Zhuhai Open,9/26/19,ATP250,Outdoor,Hard,2nd Round,3,Mannarino A.,Tsitsipas S.,61,7,971,3420,3,6,7,5,,,,,,,1,1,Retired,3.5,1.28,3.45,1.36,3.7,1.37,3.42,1.31
56,Zhuhai,Zhuhai Open,9/26/19,ATP250,Outdoor,Hard,2nd Round,3,Coric B.,Wu D.,14,339,2130,116,6,3,6,3,,,,,,,2,0,Completed,1.16,5,1.19,5.53,1.19,5.65,1.17,5.09
56,Zhuhai,Zhuhai Open,9/26/19,ATP250,Outdoor,Hard,2nd Round,3,De Minaur A.,Murray A.,31,413,1360,82,4,6,6,2,6,4,,,,,2,1,Completed,1.36,3,1.42,3.13,1.43,3.25,1.38,3.03
56,Zhuhai,Zhuhai Open,9/27/19,ATP250,Outdoor,Hard,Quarterfinals,3,Ramos-Vinolas A.,Monfils G.,46,12,1050,2330,7,5,6,4,,,,,,,2,0,Completed,3.2,1.36,3.7,1.33,3.7,1.36,3.33,1.33
56,Zhuhai,Zhuhai Open,9/27/19,ATP250,Outdoor,Hard,Quarterfinals,3,Mannarino A.,Dzumhur D.,61,93,971,586,6,1,6,4,,,,,,,2,0,Completed,1.8,2,1.95,1.97,1.95,2.04,1.87,1.94
56,Zhuhai,Zhuhai Open,9/27/19,ATP250,Outdoor,Hard,Quarterfinals,3,Bautista Agut R.,Seppi A.,10,74,2530,795,6,2,6,2,,,,,,,2,0,Completed,1.25,4,1.25,4.58,1.25,4.75,1.22,4.3
56,Zhuhai,Zhuhai Open,9/27/19,ATP250,Outdoor,Hard,Quarterfinals,3,De Minaur A.,Coric B.,31,14,1360,2130,6,2,4,6,6,4,,,,,2,1,Completed,1.66,2.2,1.78,2.19,1.78,2.21,1.7,2.15
56,Zhuhai,Zhuhai Open,9/28/19,ATP250,Outdoor,Hard,Semifinals,3,Mannarino A.,Ramos-Vinolas A.,61,46,971,1050,6,0,4,6,6,1,,,,,2,1,Completed,,,1.96,1.96,2,1.96,1.93,1.87
56,Zhuhai,Zhuhai Open,9/28/19,ATP250,Outdoor,Hard,Semifinals,3,De Minaur A.,Bautista Agut R.,31,10,1360,2530,6,2,6,2,,,,,,,2,0,Completed,,,2.43,1.65,2.43,1.66,2.31,1.61
56,Zhuhai,Zhuhai Open,9/29/19,ATP250,Outdoor,Hard,The Final,3,De Minaur A.,Mannarino A.,31,61,1360,971,7,6,6,4,,,,,,,2,0,Completed,1.3,3.5,1.34,3.66,1.34,4,1.28,3.64
57,Beijing,China Open,9/30/19,ATP500,Outdoor,Hard,1st Round,3,Rublev A.,Dimitrov G.,35,26,1261,1465,6,2,7,5,,,,,,,2,0,Completed,1.9,1.8,1.97,1.92,2.06,2,1.93,1.87
57,Beijing,China Open,9/30/19,ATP500,Outdoor,Hard,1st Round,3,Khachanov K.,Cuevas P.,9,47,2810,1058,6,2,7,6,,,,,,,2,0,Completed,1.5,2.5,1.54,2.64,1.56,2.75,1.51,2.55
57,Beijing,China Open,9/30/19,ATP500,Outdoor,Hard,1st Round,3,Chardy J.,Cecchinato M.,72,65,815,880,6,7,6,3,7,6,,,,,2,1,Completed,1.33,3.25,1.34,3.5,1.36,3.6,1.32,3.35
57,Beijing,China Open,9/30/19,ATP500,Outdoor,Hard,1st Round,3,Zhang Zh.,Edmund K.,213,34,233,1325,6,4,3,6,7,6,,,,,2,1,Completed,3,1.36,3.54,1.34,3.6,1.42,3.15,1.35
57,Beijing,China Open,9/30/19,ATP500,Outdoor,Hard,1st Round,3,Evans D.,Li Z.,48,235,1053,205,6,3,6,4,,,,,,,2,0,Completed,1.16,5,1.13,6.99,1.18,7.5,1.12,6.31
57,Beijing,China Open,9/30/19,ATP500,Outdoor,Hard,1st Round,3,Zverev A.,Tiafoe F.,6,46,4095,1060,6,3,6,2,,,,,,,2,0,Completed,1.4,2.75,1.43,3.05,1.45,3.1,1.41,2.9
57,Beijing,China Open,9/30/19,ATP500,Outdoor,Hard,1st Round,3,Norrie C.,Garin C.,69,33,855,1336,7,6,1,0,,,,,,,1,0,Retired,1.72,2,1.74,2.2,1.78,2.25,1.72,2.11
57,Beijing,China Open,10/1/19,ATP500,Outdoor,Hard,1st Round,3,Auger-Aliassime F.,Ramos-Vinolas A.,20,44,1719,1095,6,3,6,4,,,,,,,2,0,Completed,1.57,2.25,1.67,2.32,1.69,2.42,1.6,2.31
57,Beijing,China Open,10/1/19,ATP500,Outdoor,Hard,1st Round,3,Isner J.,Monfils G.,19,11,1805,2375,6,4,6,7,6,3,,,,,2,1,Completed,2.1,1.66,2.38,1.64,2.38,1.72,2.21,1.65
57,Beijing,China Open,10/1/19,ATP500,Outdoor,Hard,1st Round,3,Murray A.,Berrettini M.,503,13,57,2270,7,6,7,6,,,,,,,2,0,Completed,2.37,1.53,2.5,1.59,2.6,1.61,2.47,1.53
57,Beijing,China Open,10/1/19,ATP500,Outdoor,Hard,1st Round,3,Fognini F.,Kukushkin M.,12,60,2370,996,6,4,4,6,7,6,,,,,2,1,Completed,1.66,2.1,1.68,2.31,1.8,2.35,1.68,2.16
57,Beijing,China Open,10/1/19,ATP500,Outdoor,Hard,1st Round,3,Basilashvili N.,Pella G.,17,22,1895,1655,6,4,7,6,,,,,,,2,0,Completed,1.57,2.25,1.67,2.33,1.67,2.4,1.61,2.3
57,Beijing,China Open,10/1/19,ATP500,Outdoor,Hard,1st Round,3,Thiem D.,Gasquet R.,5,42,4415,1175,6,4,6,1,,,,,,,2,0,Completed,1.4,2.75,1.46,2.92,1.54,3.15,1.42,2.84
57,Beijing,China Open,10/1/19,ATP500,Outdoor,Hard,1st Round,3,Tsitsipas S.,Lajovic D.,7,29,3420,1416,4,6,6,3,6,4,,,,,2,1,Completed,1.28,3.5,1.26,4.25,1.31,4.25,1.27,3.76
57,Beijing,China Open,10/1/19,ATP500,Outdoor,Hard,1st Round,3,Querrey S.,Bautista Agut R.,55,10,1010,2575,7,6,4,1,,,,,,,1,0,Retired,3.4,1.3,3.73,1.31,3.8,1.33,3.58,1.28
57,Beijing,China Open,10/1/19,ATP500,Outdoor,Hard,1st Round,3,Schwartzman D.,Verdasco F.,16,38,1995,1195,6,4,3,6,6,3,,,,,2,1,Completed,1.4,2.75,1.47,2.86,1.47,3.05,1.43,2.79
57,Beijing,China Open,10/2/19,ATP500,Outdoor,Hard,2nd Round,3,Murray A.,Norrie C.,503,69,57,855,7,6,6,7,6,1,,,,,2,1,Completed,1.44,2.62,1.53,2.7,1.54,2.95,1.46,2.71
57,Beijing,China Open,10/2/19,ATP500,Outdoor,Hard,2nd Round,3,Khachanov K.,Chardy J.,9,72,2810,815,7,6,7,6,,,,,,,2,0,Completed,1.36,3,1.36,3.46,1.4,3.95,1.31,3.45
57,Beijing,China Open,10/2/19,ATP500,Outdoor,Hard,2nd Round,3,Fognini F.,Rublev A.,12,35,2370,1261,6,3,6,4,,,,,,,2,0,Completed,2.62,1.44,3.07,1.43,3.08,1.49,2.88,1.41
57,Beijing,China Open,10/2/19,ATP500,Outdoor,Hard,2nd Round,3,Thiem D.,Zhang Zh.,5,213,4415,233,6,3,6,3,,,,,,,2,0,Completed,1.14,5.5,1.14,6.85,1.15,6.9,1.13,5.9
57,Beijing,China Open,10/3/19,ATP500,Outdoor,Hard,2nd Round,3,Isner J.,Evans D.,19,48,1805,1053,7,6,7,5,,,,,,,2,0,Completed,1.57,2.25,1.62,2.46,1.65,2.55,1.57,2.38
57,Beijing,China Open,10/3/19,ATP500,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Basilashvili N.,7,17,3420,1895,4,6,6,3,6,2,,,,,2,1,Completed,1.53,2.37,1.53,2.71,1.6,3.18,1.5,2.59
